Date,State,Confirmed Cases,Cases on Admission,Discharged Cases,Deaths
6/13/2020,Jigawa,317,133,178,6
6/13/2020,Delta,254,179,63,12
6/13/2020,Ebonyi,162,78,84,0
6/13/2020,Abia,151,133,18,0
6/13/2020,Kwara,150,69,80,1
6/13/2020,Plateau,148,39,106,3
6/13/2020,Nasarawa,141,71,64,6
6/13/2020,Imo,135,112,20,3
6/13/2020,Sokoto,132,15,103,14
6/13/2020,Zamfara,76,0,71,5
6/13/2020,Anambra,64,37,18,9
6/13/2020,Ondo,63,22,32,9
6/13/2020,Yobe,55,12,36,7
6/13/2020,Kebbi,54,20,29,5
6/13/2020,Enugu,51,32,18,1
6/13/2020,Osun,50,5,41,4
6/13/2020,Niger,49,20,28,1
6/13/2020,Akwa Ibom,48,28,18,2
6/13/2020,Adamawa,42,4,34,4
6/13/2020,Benue,34,27,7,0
6/13/2020,Bayelsa,32,9,20,3
6/13/2020,Ekiti,30,10,18,2
6/13/2020,Taraba,18,8,10,0
6/13/2020,Kogi,3,3,0,0
6/12/2020,Cross River,0,0,0,0
6/12/2020,Lagos,6840,5621,1137,82
6/12/2020,Federal Capital Territory,1162,821,316,25
6/12/2020,Kano,1049,422,577,50
6/12/2020,Ogun,544,316,214,14
6/12/2020,Edo,518,365,128,25
6/12/2020,Rivers,482,264,196,22
6/12/2020,Oyo,469,246,216,7
6/12/2020,Borno,423,166,231,26
6/12/2020,Katsina,411,170,219,22
6/12/2020,Kaduna,402,150,242,10
6/12/2020,Bauchi,402,162,230,10
6/12/2020,Gombe,320,173,135,12
6/12/2020,Jigawa,314,131,178,5
6/12/2020,Delta,243,168,63,12
6/12/2020,Ebonyi,152,82,70,0
6/12/2020,Abia,151,135,16,0
6/12/2020,Kwara,149,78,70,1
6/12/2020,Plateau,148,46,99,3
6/12/2020,Nasarawa,132,62,64,6
6/12/2020,Sokoto,132,15,103,14
6/12/2020,Imo,114,94,19,1
6/12/2020,Zamfara,76,0,71,5
6/12/2020,Ondo,62,21,32,9
6/12/2020,Anambra,53,26,18,9
6/12/2020,Yobe,53,10,36,7
6/12/2020,Kebbi,50,16,29,5
6/12/2020,Osun,50,5,41,4
6/12/2020,Niger,49,20,28,1
6/12/2020,Akwa Ibom,45,28,15,2
6/12/2020,Adamawa,42,4,34,4
6/12/2020,Enugu,39,24,14,1
6/12/2020,Bayelsa,32,9,20,3
6/12/2020,Ekiti,30,10,18,2
6/12/2020,Benue,22,20,2,0
6/12/2020,Taraba,18,8,10,0
6/12/2020,Kogi,3,3,0,0
6/11/2020,Cross River,0,0,0,0
6/11/2020,Lagos,6611,5532,997,82
6/11/2020,Federal Capital Territory,1097,792,280,25
6/11/2020,Kano,1048,442,556,50
6/11/2020,Ogun,523,296,214,13
6/11/2020,Edo,490,343,122,25
6/11/2020,Rivers,454,244,188,22
6/11/2020,Oyo,434,309,118,7
6/11/2020,Katsina,411,171,219,21
6/11/2020,Bauchi,392,152,230,10
6/11/2020,Kaduna,392,141,241,10
6/11/2020,Borno,381,150,205,26
6/11/2020,Jigawa,314,138,171,5
6/11/2020,Gombe,293,146,135,12
6/11/2020,Delta,225,151,63,11
6/11/2020,Ebonyi,152,82,70,0
6/11/2020,Kwara,143,72,70,1
6/11/2020,Plateau,130,28,99,3
6/11/2020,Sokoto,129,12,103,14
6/11/2020,Nasarawa,128,92,31,5
6/11/2020,Imo,114,94,19,1
6/11/2020,Abia,97,81,16,0
6/11/2020,Zamfara,76,0,71,5
6/11/2020,Ondo,54,14,31,9
6/11/2020,Anambra,53,39,13,1
6/11/2020,Yobe,52,20,25,7
6/11/2020,Osun,50,6,40,4
6/11/2020,Kebbi,47,13,29,5
6/11/2020,Niger,46,19,26,1
6/11/2020,Akwa Ibom,45,28,15,2
6/11/2020,Adamawa,42,4,34,4
6/11/2020,Enugu,35,20,14,1
6/11/2020,Bayelsa,32,9,20,3
6/11/2020,Ekiti,30,10,18,2
6/11/2020,Taraba,18,8,10,0
6/11/2020,Benue,13,12,1,0
6/11/2020,Kogi,3,3,0,0
6/10/2020,Cross River,0,0,0,0
6/10/2020,Lagos,6266,5215,970,81
6/10/2020,Federal Capital Territory,1097,792,280,25
6/10/2020,Kano,1025,453,522,50
6/10/2020,Edo,478,336,117,25
6/10/2020,Ogun,475,248,214,13
6/10/2020,Rivers,403,202,179,22
6/10/2020,Katsina,399,169,209,21
6/10/2020,Oyo,398,279,112,7
6/10/2020,Kaduna,383,140,233,10
6/10/2020,Borno,381,150,205,26
6/10/2020,Bauchi,374,134,230,10
6/10/2020,Jigawa,309,148,156,5
6/10/2020,Gombe,246,100,135,11
6/10/2020,Delta,197,136,50,11
6/10/2020,Ebonyi,152,82,70,0
6/10/2020,Kwara,143,72,70,1
6/10/2020,Plateau,130,28,99,3
6/10/2020,Sokoto,129,13,102,14
6/10/2020,Nasarawa,127,91,31,5
6/10/2020,Abia,97,81,16,0
6/10/2020,Imo,83,64,19,0
6/10/2020,Zamfara,76,0,71,5
6/10/2020,Yobe,52,20,25,7
6/10/2020,Ondo,50,13,29,8
6/10/2020,Osun,50,6,40,4
6/10/2020,Anambra,46,42,3,1
6/10/2020,Niger,46,19,26,1
6/10/2020,Akwa Ibom,45,28,15,2
6/10/2020,Kebbi,43,10,29,4
6/10/2020,Adamawa,42,4,34,4
6/10/2020,Enugu,35,20,14,1
6/10/2020,Bayelsa,32,12,17,3
6/10/2020,Ekiti,30,10,18,2
6/10/2020,Taraba,18,8,10,0
6/10/2020,Benue,13,12,1,0
6/10/2020,Kogi,3,3,0,0
6/9/2020,Cross River,0,0,0,0
6/9/2020,Lagos,6065,5049,944,72
6/9/2020,Kano,1020,473,497,50
6/9/2020,Federal Capital Territory,1012,713,275,24
6/9/2020,Ogun,471,272,186,13
6/9/2020,Edo,462,322,115,25
6/9/2020,Katsina,399,169,209,21
6/9/2020,Oyo,398,279,112,7
6/9/2020,Rivers,394,215,158,21
6/9/2020,Kaduna,369,129,230,10
6/9/2020,Borno,367,136,205,26
6/9/2020,Bauchi,364,131,224,9
6/9/2020,Jigawa,309,148,156,5
6/9/2020,Gombe,246,101,135,10
6/9/2020,Delta,175,117,50,8
6/9/2020,Ebonyi,152,85,67,0
6/9/2020,Kwara,143,79,63,1
6/9/2020,Sokoto,129,14,101,14
6/9/2020,Plateau,128,26,99,3
6/9/2020,Nasarawa,113,77,31,5
6/9/2020,Abia,97,90,7,0
6/9/2020,Imo,83,64,19,0
6/9/2020,Zamfara,76,0,71,5
6/9/2020,Yobe,52,20,25,7
6/9/2020,Osun,50,7,39,4
6/9/2020,Anambra,46,42,3,1
6/9/2020,Ondo,46,18,21,7
6/9/2020,Niger,46,19,26,1
6/9/2020,Akwa Ibom,45,28,15,2
6/9/2020,Adamawa,42,4,34,4
6/9/2020,Kebbi,41,8,29,4
6/9/2020,Enugu,30,15,14,1
6/9/2020,Ekiti,30,10,18,2
6/9/2020,Bayelsa,30,10,17,3
6/9/2020,Taraba,18,8,10,0
6/9/2020,Benue,13,12,1,0
6/9/2020,Kogi,3,3,0,0
6/8/2020,Cross River,0,0,0,0
6/8/2020,Lagos,5895,4879,944,72
6/8/2020,Kano,1004,478,477,49
6/8/2020,Federal Capital Territory,986,693,270,23
6/8/2020,Edo,429,291,114,24
6/8/2020,Katsina,397,167,209,21
6/8/2020,Oyo,387,268,112,7
6/8/2020,Rivers,364,191,152,21
6/8/2020,Kaduna,363,143,210,10
6/8/2020,Ogun,363,164,186,13
6/8/2020,Borno,356,142,188,26
6/8/2020,Bauchi,295,62,224,9
6/8/2020,Jigawa,283,125,153,5
6/8/2020,Gombe,230,85,135,10
6/8/2020,Delta,155,112,35,8
6/8/2020,Kwara,142,96,45,1
6/8/2020,Sokoto,129,14,101,14
6/8/2020,Plateau,120,30,88,2
6/8/2020,Nasarawa,112,76,31,5
6/8/2020,Ebonyi,103,78,25,0
6/8/2020,Abia,83,76,7,0
6/8/2020,Zamfara,76,0,71,5
6/8/2020,Imo,68,49,19,0
6/8/2020,Yobe,52,20,25,7
6/8/2020,Osun,49,6,39,4
6/8/2020,Akwa Ibom,45,29,14,2
6/8/2020,Niger,44,17,26,1
6/8/2020,Adamawa,42,11,27,4
6/8/2020,Ondo,42,14,21,7
6/8/2020,Kebbi,35,2,29,4
6/8/2020,Enugu,30,15,14,1
6/8/2020,Bayelsa,30,10,17,3
6/8/2020,Anambra,29,25,3,1
6/8/2020,Ekiti,29,9,18,2
6/8/2020,Taraba,18,8,10,0
6/8/2020,Benue,13,12,1,0
6/8/2020,Kogi,3,3,0,0
6/7/2020,Cross River,0,0,0,0
6/7/2020,Lagos,5767,4756,944,67
6/7/2020,Kano,999,501,450,48
6/7/2020,Federal Capital Territory,952,664,265,23
6/7/2020,Edo,401,268,109,24
6/7/2020,Katsina,395,176,199,20
6/7/2020,Oyo,365,246,112,7
6/7/2020,Borno,356,142,188,26
6/7/2020,Ogun,355,156,186,13
6/7/2020,Kaduna,343,127,206,10
6/7/2020,Rivers,332,175,136,21
6/7/2020,Bauchi,291,58,224,9
6/7/2020,Jigawa,283,125,153,5
6/7/2020,Gombe,217,72,135,10
6/7/2020,Delta,148,105,35,8
6/7/2020,Kwara,135,89,45,1
6/7/2020,Sokoto,129,14,101,14
6/7/2020,Plateau,115,29,84,2
6/7/2020,Nasarawa,112,76,31,5
6/7/2020,Ebonyi,103,78,25,0
6/7/2020,Abia,83,76,7,0
6/7/2020,Zamfara,76,0,71,5
6/7/2020,Imo,68,49,19,0
6/7/2020,Yobe,52,20,25,7
6/7/2020,Osun,49,7,38,4
6/7/2020,Akwa Ibom,45,29,14,2
6/7/2020,Niger,44,17,26,1
6/7/2020,Adamawa,42,11,27,4
6/7/2020,Ondo,42,14,21,7
6/7/2020,Kebbi,35,2,29,4
6/7/2020,Enugu,30,15,14,1
6/7/2020,Bayelsa,30,19,8,3
6/7/2020,Anambra,29,25,3,1
6/7/2020,Ekiti,29,9,18,2
6/7/2020,Taraba,18,8,10,0
6/7/2020,Benue,13,12,1,0
6/7/2020,Kogi,3,3,0,0
6/6/2020,Cross River,0,0,0,0
6/6/2020,Lagos,5729,4718,944,67
6/6/2020,Kano,997,534,415,48
6/6/2020,Federal Capital Territory,912,668,222,22
6/6/2020,Katsina,387,168,199,20
6/6/2020,Edo,387,272,96,19
6/6/2020,Oyo,365,246,112,7
6/6/2020,Borno,348,134,188,26
6/6/2020,Kaduna,337,122,205,10
6/6/2020,Ogun,336,138,186,12
6/6/2020,Rivers,332,183,130,19
6/6/2020,Jigawa,290,132,153,5
6/6/2020,Bauchi,286,53,224,9
6/6/2020,Gombe,201,66,127,8
6/6/2020,Delta,148,105,35,8
6/6/2020,Sokoto,127,12,101,14
6/6/2020,Kwara,127,81,45,1
6/6/2020,Plateau,113,27,84,2
6/6/2020,Nasarawa,104,68,31,5
6/6/2020,Ebonyi,103,95,8,0
6/6/2020,Zamfara,76,0,71,5
6/6/2020,Imo,59,40,19,0
6/6/2020,Yobe,52,20,25,7
6/6/2020,Osun,49,8,37,4
6/6/2020,Akwa Ibom,45,29,14,2
6/6/2020,Niger,42,24,17,1
6/6/2020,Adamawa,42,11,27,4
6/6/2020,Ondo,40,13,21,6
6/6/2020,Kebbi,35,2,29,4
6/6/2020,Enugu,30,15,14,1
6/6/2020,Bayelsa,30,19,8,3
6/6/2020,Anambra,29,25,3,1
6/6/2020,Ekiti,25,5,18,2
6/6/2020,Taraba,18,8,10,0
6/6/2020,Abia,16,9,7,0
6/6/2020,Benue,13,12,1,0
6/6/2020,Kogi,3,3,0,0
6/5/2020,Cross River,0,0,0,0
6/5/2020,Lagos,5663,4694,902,67
6/5/2020,Kano,985,557,382,46
6/5/2020,Federal Capital Territory,862,623,217,22
6/5/2020,Katsina,385,168,198,19
6/5/2020,Edo,364,249,96,19
6/5/2020,Kaduna,335,128,197,10
6/5/2020,Oyo,334,215,112,7
6/5/2020,Ogun,329,133,186,10
6/5/2020,Borno,322,111,185,26
6/5/2020,Rivers,308,186,104,18
6/5/2020,Jigawa,282,124,153,5
6/5/2020,Bauchi,281,51,222,8
6/5/2020,Gombe,184,50,127,7
6/5/2020,Kwara,127,81,45,1
6/5/2020,Delta,116,77,31,8
6/5/2020,Sokoto,115,4,97,14
6/5/2020,Plateau,113,27,84,2
6/5/2020,Nasarawa,90,54,31,5
6/5/2020,Ebonyi,80,72,8,0
6/5/2020,Zamfara,76,0,71,5
6/5/2020,Yobe,52,20,25,7
6/5/2020,Osun,49,10,35,4
6/5/2020,Imo,47,28,19,0
6/5/2020,Akwa Ibom,45,29,14,2
6/5/2020,Adamawa,42,11,27,4
6/5/2020,Niger,41,23,17,1
6/5/2020,Ondo,38,11,21,6
6/5/2020,Kebbi,33,0,29,4
6/5/2020,Bayelsa,30,19,8,3
6/5/2020,Enugu,30,16,14,0
6/5/2020,Ekiti,25,5,18,2
6/5/2020,Taraba,18,8,10,0
6/5/2020,Abia,15,8,7,0
6/5/2020,Benue,13,12,1,0
6/5/2020,Anambra,12,8,3,1
6/5/2020,Kogi,3,3,0,0
6/4/2020,Cross River,0,0,0,0
6/4/2020,Lagos,5542,4573,902,67
6/4/2020,Kano,980,575,359,46
6/4/2020,Federal Capital Territory,792,555,215,22
6/4/2020,Katsina,385,230,136,19
6/4/2020,Edo,351,260,77,14
6/4/2020,Borno,322,111,185,26
6/4/2020,Kaduna,320,122,189,9
6/4/2020,Oyo,318,213,98,7
6/4/2020,Ogun,316,143,164,9
6/4/2020,Rivers,290,176,97,17
6/4/2020,Jigawa,274,116,153,5
6/4/2020,Bauchi,256,26,222,8
6/4/2020,Gombe,170,36,127,7
6/4/2020,Kwara,127,81,45,1
6/4/2020,Delta,116,77,31,8
6/4/2020,Sokoto,115,4,97,14
6/4/2020,Plateau,113,29,82,2
6/4/2020,Nasarawa,90,54,31,5
6/4/2020,Ebonyi,80,72,8,0
6/4/2020,Zamfara,76,0,71,5
6/4/2020,Yobe,52,20,25,7
6/4/2020,Osun,47,8,35,4
6/4/2020,Imo,47,28,19,0
6/4/2020,Akwa Ibom,45,29,14,2
6/4/2020,Adamawa,42,11,27,4
6/4/2020,Niger,41,23,17,1
6/4/2020,Ondo,36,11,21,4
6/4/2020,Kebbi,33,0,29,4
6/4/2020,Bayelsa,30,19,8,3
6/4/2020,Ekiti,25,5,18,2
6/4/2020,Enugu,24,12,12,0
6/4/2020,Taraba,18,8,10,0
6/4/2020,Abia,15,8,7,0
6/4/2020,Benue,13,12,1,0
6/4/2020,Anambra,12,8,3,1
6/4/2020,Kogi,3,3,0,0
6/3/2020,Cross River,0,0,0,0
6/3/2020,Lagos,5440,4495,878,67
6/3/2020,Kano,970,607,318,45
6/3/2020,Federal Capital Territory,763,538,205,20
6/3/2020,Katsina,371,244,108,19
6/3/2020,Edo,341,250,77,14
6/3/2020,Oyo,317,212,98,7
6/3/2020,Kaduna,297,114,175,8
6/3/2020,Borno,296,95,175,26
6/3/2020,Ogun,282,113,160,9
6/3/2020,Jigawa,274,129,140,5
6/3/2020,Rivers,269,177,76,16
6/3/2020,Bauchi,246,16,222,8
6/3/2020,Gombe,169,38,124,7
6/3/2020,Sokoto,115,4,97,14
6/3/2020,Kwara,111,73,37,1
6/3/2020,Plateau,109,25,82,2
6/3/2020,Delta,106,71,27,8
6/3/2020,Nasarawa,88,66,19,3
6/3/2020,Zamfara,76,0,71,5
6/3/2020,Ebonyi,63,55,8,0
6/3/2020,Yobe,52,21,24,7
6/3/2020,Osun,47,8,35,4
6/3/2020,Akwa Ibom,45,29,14,2
6/3/2020,Adamawa,42,11,27,4
6/3/2020,Niger,41,31,9,1
6/3/2020,Imo,39,25,14,0
6/3/2020,Kebbi,33,0,29,4
6/3/2020,Ondo,33,8,21,4
6/3/2020,Ekiti,25,5,18,2
6/3/2020,Enugu,24,12,12,0
6/3/2020,Bayelsa,21,11,8,2
6/3/2020,Taraba,18,8,10,0
6/3/2020,Abia,15,8,7,0
6/3/2020,Benue,13,12,1,0
6/3/2020,Anambra,12,8,3,1
6/3/2020,Kogi,3,3,0,0
6/2/2020,Cross River,0,0,0,0
6/2/2020,Lagos,5277,4352,858,67
6/2/2020,Kano,970,639,286,45
6/2/2020,Federal Capital Territory,687,465,202,20
6/2/2020,Katsina,371,253,99,19
6/2/2020,Edo,336,245,77,14
6/2/2020,Oyo,317,212,98,7
6/2/2020,Kaduna,297,114,175,8
6/2/2020,Borno,296,95,175,26
6/2/2020,Ogun,280,111,160,9
6/2/2020,Jigawa,274,131,138,5
6/2/2020,Rivers,248,159,73,16
6/2/2020,Bauchi,241,11,222,8
6/2/2020,Gombe,164,36,122,6
6/2/2020,Sokoto,116,5,97,14
6/2/2020,Kwara,111,73,37,1
6/2/2020,Plateau,108,37,69,2
6/2/2020,Delta,98,67,23,8
6/2/2020,Nasarawa,80,58,19,3
6/2/2020,Zamfara,76,0,71,5
6/2/2020,Yobe,52,21,24,7
6/2/2020,Osun,46,7,35,4
6/2/2020,Akwa Ibom,45,29,14,2
6/2/2020,Adamawa,42,11,27,4
6/2/2020,Ebonyi,40,32,8,0
6/2/2020,Imo,39,25,14,0
6/2/2020,Niger,33,23,9,1
6/2/2020,Kebbi,33,0,29,4
6/2/2020,Ondo,28,3,21,4
6/2/2020,Bayelsa,21,11,8,2
6/2/2020,Ekiti,20,2,16,2
6/2/2020,Enugu,18,6,12,0
6/2/2020,Taraba,18,8,10,0
6/2/2020,Abia,15,8,7,0
6/2/2020,Anambra,11,7,3,1
6/2/2020,Benue,9,8,1,0
6/2/2020,Kogi,2,2,0,0
6/1/2020,Cross River,0,0,0,0
6/1/2020,Lagos,5135,4255,825,55
6/1/2020,Kano,958,673,240,45
6/1/2020,Federal Capital Territory,674,454,200,20
6/1/2020,Katsina,371,253,99,19
6/1/2020,Edo,325,243,69,13
6/1/2020,Oyo,302,197,98,7
6/1/2020,Kaduna,288,110,170,8
6/1/2020,Borno,288,94,168,26
6/1/2020,Ogun,280,111,160,9
6/1/2020,Jigawa,270,130,135,5
6/1/2020,Bauchi,240,11,221,8
6/1/2020,Rivers,239,157,68,14
6/1/2020,Gombe,161,33,122,6
6/1/2020,Sokoto,116,6,96,14
6/1/2020,Kwara,111,73,37,1
6/1/2020,Plateau,105,34,69,2
6/1/2020,Delta,88,63,17,8
6/1/2020,Nasarawa,80,58,19,3
6/1/2020,Zamfara,76,0,71,5
6/1/2020,Yobe,52,21,24,7
6/1/2020,Akwa Ibom,45,29,14,2
6/1/2020,Osun,45,6,35,4
6/1/2020,Adamawa,42,11,27,4
6/1/2020,Ebonyi,40,32,8,0
6/1/2020,Imo,39,25,14,0
6/1/2020,Niger,33,23,9,1
6/1/2020,Kebbi,33,0,29,4
6/1/2020,Ondo,28,3,21,4
6/1/2020,Bayelsa,21,11,8,2
6/1/2020,Ekiti,20,2,16,2
6/1/2020,Enugu,18,6,12,0
6/1/2020,Taraba,18,8,10,0
6/1/2020,Abia,15,8,7,0
6/1/2020,Anambra,11,7,3,1
6/1/2020,Benue,9,8,1,0
6/1/2020,Kogi,2,2,0,0
5/31/2020,Cross River,0,0,0,0
5/31/2020,Lagos,4943,4064,825,54
5/31/2020,Kano,954,669,240,45
5/31/2020,Federal Capital Territory,660,459,182,19
5/31/2020,Katsina,364,282,68,14
5/31/2020,Oyo,292,189,97,6
5/31/2020,Edo,284,202,69,13
5/31/2020,Ogun,278,120,149,9
5/31/2020,Borno,271,78,167,26
5/31/2020,Jigawa,270,130,135,5
5/31/2020,Kaduna,258,93,157,8
5/31/2020,Bauchi,238,10,220,8
5/31/2020,Rivers,206,133,59,14
5/31/2020,Gombe,161,33,122,6
5/31/2020,Sokoto,116,6,96,14
5/31/2020,Plateau,105,50,53,2
5/31/2020,Kwara,88,50,37,1
5/31/2020,Delta,83,58,17,8
5/31/2020,Zamfara,76,0,71,5
5/31/2020,Nasarawa,62,42,18,2
5/31/2020,Yobe,52,21,24,7
5/31/2020,Akwa Ibom,45,29,14,2
5/31/2020,Osun,45,6,35,4
5/31/2020,Ebonyi,40,32,8,0
5/31/2020,Adamawa,38,14,20,4
5/31/2020,Imo,36,22,14,0
5/31/2020,Kebbi,33,0,29,4
5/31/2020,Niger,32,22,9,1
5/31/2020,Ondo,25,3,20,2
5/31/2020,Bayelsa,21,13,7,1
5/31/2020,Ekiti,20,2,16,2
5/31/2020,Enugu,18,6,12,0
5/31/2020,Taraba,18,8,10,0
5/31/2020,Anambra,11,7,3,1
5/31/2020,Abia,10,7,3,0
5/31/2020,Benue,7,6,1,0
5/31/2020,Kogi,2,2,0,0
5/30/2020,Cross River,0,0,0,0
5/30/2020,Lagos,4755,3939,766,50
5/30/2020,Kano,951,708,200,43
5/30/2020,Federal Capital Territory,616,426,173,17
5/30/2020,Katsina,364,282,68,14
5/30/2020,Edo,284,202,69,13
5/30/2020,Oyo,280,177,97,6
5/30/2020,Borno,271,78,167,26
5/30/2020,Jigawa,270,156,109,5
5/30/2020,Ogun,259,104,146,9
5/30/2020,Kaduna,244,80,157,7
5/30/2020,Bauchi,236,15,214,7
5/30/2020,Rivers,204,139,52,13
5/30/2020,Gombe,156,30,122,4
5/30/2020,Sokoto,116,6,96,14
5/30/2020,Plateau,104,49,53,2
5/30/2020,Kwara,87,49,37,1
5/30/2020,Delta,80,57,16,7
5/30/2020,Zamfara,76,0,71,5
5/30/2020,Nasarawa,62,42,18,2
5/30/2020,Yobe,52,21,24,7
5/30/2020,Akwa Ibom,45,29,14,2
5/30/2020,Osun,45,6,35,4
5/30/2020,Ebonyi,40,32,8,0
5/30/2020,Adamawa,38,14,20,4
5/30/2020,Imo,34,20,14,0
5/30/2020,Kebbi,33,0,29,4
5/30/2020,Niger,30,20,9,1
5/30/2020,Ondo,25,3,20,2
5/30/2020,Ekiti,20,2,16,2
5/30/2020,Taraba,18,8,10,0
5/30/2020,Enugu,18,6,12,0
5/30/2020,Bayelsa,12,4,7,1
5/30/2020,Anambra,11,7,3,1
5/30/2020,Abia,10,7,3,0
5/30/2020,Benue,7,6,1,0
5/30/2020,Kogi,2,2,0,0
5/29/2020,Cross River,0,0,0,0
5/29/2020,Lagos,4377,3585,745,47
5/29/2020,Kano,942,709,192,41
5/29/2020,Federal Capital Territory,564,388,162,14
5/29/2020,Katsina,358,293,51,14
5/29/2020,Oyo,275,174,95,6
5/29/2020,Jigawa,265,183,78,4
5/29/2020,Borno,264,77,162,25
5/29/2020,Edo,262,180,69,13
5/29/2020,Ogun,246,109,128,9
5/29/2020,Bauchi,236,21,208,7
5/29/2020,Kaduna,232,78,147,7
5/29/2020,Rivers,190,130,48,12
5/29/2020,Gombe,156,34,119,3
5/29/2020,Sokoto,116,9,93,14
5/29/2020,Plateau,101,47,52,2
5/29/2020,Kwara,87,49,37,1
5/29/2020,Zamfara,76,0,71,5
5/29/2020,Nasarawa,62,42,18,2
5/29/2020,Delta,57,36,14,7
5/29/2020,Yobe,49,34,8,7
5/29/2020,Akwa Ibom,45,29,14,2
5/29/2020,Osun,44,5,35,4
5/29/2020,Ebonyi,40,32,8,0
5/29/2020,Adamawa,38,14,20,4
5/29/2020,Imo,34,20,14,0
5/29/2020,Kebbi,33,0,29,4
5/29/2020,Niger,30,20,9,1
5/29/2020,Ondo,25,3,20,2
5/29/2020,Ekiti,20,2,16,2
5/29/2020,Taraba,18,8,10,0
5/29/2020,Enugu,18,6,12,0
5/29/2020,Bayelsa,12,5,6,1
5/29/2020,Anambra,11,7,3,1
5/29/2020,Abia,10,7,3,0
5/29/2020,Benue,7,6,1,0
5/29/2020,Kogi,2,2,0,0
5/28/2020,Cross River,0,0,0,0
5/28/2020,Lagos,4123,3331,745,47
5/28/2020,Kano,939,759,139,41
5/28/2020,Federal Capital Territory,535,363,158,14
5/28/2020,Katsina,358,293,51,14
5/28/2020,Oyo,260,166,88,6
5/28/2020,Borno,258,73,160,25
5/28/2020,Ogun,246,109,128,9
5/28/2020,Jigawa,241,159,78,4
5/28/2020,Edo,240,158,69,13
5/28/2020,Bauchi,234,22,205,7
5/28/2020,Kaduna,221,77,138,6
5/28/2020,Rivers,176,121,43,12
5/28/2020,Gombe,154,32,119,3
5/28/2020,Sokoto,116,9,93,14
5/28/2020,Plateau,99,50,47,2
5/28/2020,Kwara,87,49,37,1
5/28/2020,Zamfara,76,5,66,5
5/28/2020,Nasarawa,62,42,18,2
5/28/2020,Delta,57,36,14,7
5/28/2020,Yobe,47,32,8,7
5/28/2020,Akwa Ibom,45,29,14,2
5/28/2020,Osun,44,5,35,4
5/28/2020,Ebonyi,40,32,8,0
5/28/2020,Adamawa,38,15,20,3
5/28/2020,Imo,34,27,7,0
5/28/2020,Kebbi,33,0,29,4
5/28/2020,Niger,30,20,9,1
5/28/2020,Ondo,24,3,19,2
5/28/2020,Ekiti,20,2,16,2
5/28/2020,Taraba,18,8,10,0
5/28/2020,Enugu,18,10,8,0
5/28/2020,Bayelsa,12,5,6,1
5/28/2020,Anambra,11,7,3,1
5/28/2020,Abia,10,7,3,0
5/28/2020,Benue,7,6,1,0
5/28/2020,Kogi,2,2,0,0
5/27/2020,Cross River,0,0,0,0
5/27/2020,Kogi,2,2,0,0
5/27/2020,Lagos,4012,3220,745,47
5/27/2020,Kano,936,760,135,41
5/27/2020,Federal Capital Territory,519,348,157,14
5/27/2020,Katsina,358,293,51,14
5/27/2020,Borno,257,87,145,25
5/27/2020,Oyo,252,170,76,6
5/27/2020,Ogun,242,124,109,9
5/27/2020,Jigawa,241,159,78,4
5/27/2020,Edo,240,172,58,10
5/27/2020,Bauchi,233,23,203,7
5/27/2020,Kaduna,215,75,134,6
5/27/2020,Rivers,171,117,43,11
5/27/2020,Gombe,152,31,118,3
5/27/2020,Sokoto,116,8,94,14
5/27/2020,Plateau,97,52,43,2
5/27/2020,Kwara,85,50,34,1
5/27/2020,Zamfara,76,5,66,5
5/27/2020,Nasarawa,62,42,18,2
5/27/2020,Delta,51,30,14,7
5/27/2020,Yobe,47,32,8,7
5/27/2020,Osun,44,5,35,4
5/27/2020,Adamawa,38,15,20,3
5/27/2020,Ebonyi,36,30,6,0
5/27/2020,Akwa Ibom,35,19,14,2
5/27/2020,Imo,34,27,7,0
5/27/2020,Kebbi,32,11,17,4
5/27/2020,Niger,30,20,9,1
5/27/2020,Ondo,24,3,19,2
5/27/2020,Ekiti,20,4,14,2
5/27/2020,Taraba,18,8,10,0
5/27/2020,Enugu,18,10,8,0
5/27/2020,Bayelsa,12,6,6,0
5/27/2020,Anambra,11,7,3,1
5/27/2020,Abia,10,7,3,0
5/27/2020,Benue,7,6,1,0
5/26/2020,Cross River,0,0,0,0
5/26/2020,Kogi,0,0,0,0
5/26/2020,Lagos,3756,3051,658,47
5/26/2020,Kano,923,751,134,38
5/26/2020,Federal Capital Territory,519,349,156,14
5/26/2020,Katsina,335,270,51,14
5/26/2020,Borno,256,86,145,25
5/26/2020,Oyo,250,168,76,6
5/26/2020,Ogun,241,123,109,9
5/26/2020,Jigawa,241,159,78,4
5/26/2020,Bauchi,233,23,203,7
5/26/2020,Edo,218,151,58,9
5/26/2020,Kaduna,208,74,128,6
5/26/2020,Rivers,157,114,32,11
5/26/2020,Gombe,150,29,118,3
5/26/2020,Sokoto,116,12,90,14
5/26/2020,Plateau,95,50,43,2
5/26/2020,Kwara,79,44,34,1
5/26/2020,Zamfara,76,8,63,5
5/26/2020,Nasarawa,56,36,18,2
5/26/2020,Delta,49,28,14,7
5/26/2020,Yobe,47,32,8,7
5/26/2020,Osun,44,5,35,4
5/26/2020,Ebonyi,36,30,6,0
5/26/2020,Imo,33,26,7,0
5/26/2020,Kebbi,32,11,17,4
5/26/2020,Niger,28,18,9,1
5/26/2020,Adamawa,27,7,18,2
5/26/2020,Ondo,24,3,19,2
